movie_id,movie_name,release_year,original_release_date,movie_length,rating,movie_producer,movie_director,movie_actor,imdb_rating,imdb_votes,tomatometer_rating,tomatometer_count,audience_rating,audience_count,us_gross_income,worldwide_gross_income,production_budget,oscar_year,award,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Drama,genre_Family,genre_Fantasy,genre_Film-Noir,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Sport,genre_Thriller,genre_War,genre_Western,movie_producer_main,movie_director_main,movie_actor_1,movie_actor_2,award_Nominee,award_Winner,imdb_rating_scaled,tomatometer_rating_scaled,audience_rating_scaled,avg_rating
455,The Queen,2006,10/6/06,103,PG-13,"Andy Harries, Christine Langan, and Tracey Seaward",Stephen Frears,"Helen Mirren, Michael Sheen, James Cromwell, Sylvia Syms, Alex Jennings, Helen McCrory, Roger Allam, Mark Bazeley, Tim McMullan, Earl Cameron",7.3,107000,96,198,76,175607,56441711.0,122840603.0,15000000.0,2006,Nominee,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Andy Harries,Stephen Frears,Helen Mirren, Michael Sheen,1,0,7.3,9.6,7.6,8.833333333333334
456,No Country for Old Men,2007,11/21/07,122,R,"Scott Rudin, Joel Coen, and Ethan Coen","Joel Coen, Ethan Coen","Tommy Lee Jones, Javier Bardem, Josh Brolin, Woody Harrelson, Kelly Macdonald, Garret Dillahunt, Tess Harper, Barry Corbin, Stephen Root, Rodger Boyce, Beth Grant, Ana Reeder, Kit Gwin, Zach Hopkins, Chip Love, Eduardo Antonio Garcia, Gene Jones, Myk Watford, Boots Southerland, Kathy Lamkin, Johnnie Hector, Margaret Bowman, Thomas Kopache, Jason Douglas, Rutherford Cravens, Matthew Posey, George Adelo, Mathew Greer, Trent Moore, Marc Miles, Philip Bentham, Eric Reeves, Josh Meyer, Chris Warner, Brandon Smith, H. Roland Uribe, Richard Jackson, Josh Blaylock, Caleb Landry Jones, Dorsey Ray, Angel H. Alvarado Jr., David A. Gomez, Milton Hernandez, John Mancha",8.1,896630,93,287,86,399154,74273505.0,162103209.0,25000000.0,2007,Winner,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Scott Rudin,Joel Coen,Tommy Lee Jones, Javier Bardem,0,1,8.1,9.3,8.6,8.9
481,The Kids Are All Right,2010,7/9/10,106,R,"Gary Gilbert, Jeffrey Levy-Hinte, and Celine Rattray",Lisa Cholodenko,"Julianne Moore, Annette Bening, Mark Ruffalo, Mia Wasikowska, Josh Hutcherson, Yaya DaCosta, Kunal Sharma, Eddie Hassell, Zosia Mamet, Joaquin Garrido, Rebecca Lawrence, Lisa Eisner, Eric Eisner, Sasha Spielberg, James MacDonald, Margo Victor",7.0,127959,92,224,74,63588,20553799.0,20553799.0,4000000.0,2010,Nominee,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Gary Gilbert,Lisa Cholodenko,Julianne Moore, Annette Bening,1,0,7.0,9.2,7.4,8.466666666666667
457,Atonement,2007,9/7/07,123,R,"Tim Bevan, Eric Fellner, and Paul Webster",Joe Wright,"James McAvoy, Keira Knightley, Saoirse Ronan, Brenda Blethyn, Romola Garai, Vanessa Redgrave, Allie MacKay, Benedict Cumberbatch, Julia Ann West, Harriet Walter, Daniel Mays, Juno Temple, Nonso Anozie, Julia Westland, Felix von Simson, Charlie Von Simson, Leander Deeny, Alfie Allen, Patrick Kennedy, Michelle Duncan, Peter Wight, Michel Vuillermoz, Peter McNeil O'Connor, Nick Bagnall, Lionel Abelanski, Anthony Minghella, Tobias Menzies, Paul Stocker, John Normington, Alex Noodle, Roger Evans, Bronson Webb, Ian Bonar, Oliver Gilbert, Jamie Beamish, Johnny Harris, Billy Seymour, Neil Maskell, Paul Harper, Gina McKee, Charlie Banks, Madeleine Crowe, Scarlett Dalton, Katy Lawrence, Jade Moulla, Georgia Oakley, Alice Orr-Ewing, Catherine Philps, Bryony Reiss, Sarah Shaul, Anna Singleton, Emily Thomson, Kelly Scott, Mark Holgate, Ryan Kiggell, Vivienne Gibbs, Matthew Forest, Richard Stacey, Jay Quinn, Jérémie Renier, Ailidh Mackay, Jack Harcourt, Ben Harcourt, Tilly Vosburgh, Angel Witney, Bonnie Witney, Webb. Bem, Wendy Nottingham, Benjamin Wallfisch",7.8,261609,83,217,80,227149,50980159.0,129425746.0,30000000.0,2007,Nominee,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,Tim Bevan,Joe Wright,James McAvoy, Keira Knightley,1,0,7.8,8.3,8.0,8.133333333333335
458,Juno,2007,12/5/07,96,PG-13,"Lianne Halfon, Mason Novick, and Russell Smith",Jason Reitman,"Ellen Page, Michael Cera, Jennifer Garner, Jason Bateman, Olivia Thirlby, J.K. Simmons, Rainn Wilson, Daniel Clark, Eileen Pedde, Steve Rendazzo, Darla Vandenbossche, Aman Johal, Valerie Tian, Emily Perkins, Allison Janney, Kaaren de Zilva, Steven Christopher Parker, Candice Accola, Sierra Pitkin, Cut Chemist, Eve Harlow, Kirsten Williamson, Emily Tennant, Ashley Whillans, Jeff Witzke, Colin McSween, Peggy Logan, Cameron Bright, Wendy Russell, Joy Galmut, Robyn Ross, Dallas Hanson, Bryson Russell, Derek Mann, Keith Frost, Grayson Grant, Robin Watts, Tyler Watts, Brandon Barton, Josephine Reitman, Oliver Gorin, Ethan Steelberg, Matthew Sanders",7.4,502296,94,216,88,549481,143495265.0,230327671.0,7000000.0,2007,Nominee,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lianne Halfon,Jason Reitman,Ellen Page, Michael Cera,1,0,7.4,9.4,8.8,8.733333333333334
459,Michael Clayton,2007,10/12/07,119,R,"Jennifer Fox, Kerry Orent, and Sydney Pollack",Tony Gilroy,"George Clooney, Tilda Swinton, Tom Wilkinson, Sydney Pollack, Michael O'Keefe, Denis O'Hare, Robert Prescott, Terry Serpico, Ken Howard, Julie White, Merritt Wever, Tom McCarthy, Kevin Hagan, Austin Williams, David Lansbury, Remy Auberjonois, Heidi Armbruster, Jonathan Walker, Cynthia Mace, Michael Countryman, Rachael Black, Sean Cullen, Brian Poteat, Wai Chan, Alberto Vasquez, Christopher Mann, Edward Furs, Brian Koppelman, Katherine Waterston, Jennifer Van Dyck, Frank Wood, John Gerard Franklin, Richard Hecht, William Raymond, Sharon Washington, Jason Strong, Amy Hargreaves, Pun Bandhu, David Zayas, Susan Pellegrino, Danielle Skraastad, Rachel Black, Matthew Detmer, Pamela Gray, Andrew Sherman, Julia Gibson, Susan Egbert, Paul Oquist, Doug McGrath, Gregory Dann, Cathy Diane Tomlin, Sam Gilroy, Maggie Siff, Sarah Nichols, Susan McBrien, Jordan Lage, Neal Huff, Paul Juhn, Mike Scelza, Blake Neely",7.2,160164,91,203,69,299971,49033882.0,92987651.0,21500000.0,2007,Nominee,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Jennifer Fox,Tony Gilroy,George Clooney, Tilda Swinton,1,0,7.2,9.1,6.9,8.466666666666667
460,There Will Be Blood,2007,12/26/07,158,R,"Paul Thomas Anderson, Daniel Lupi, and JoAnne Sellar",Paul Thomas Anderson,"Daniel Day-Lewis, Paul Dano, Kevin J. O'Connor, Ciarán Hinds, David Willis, Barry Del Sherman, Paul F. Tompkins, Dillon Freasier, Sydney McCallister, David Warshofsky, Colton Woodward, Martin Stringer, Kevin Breznahan, Colleen Foy, Jim Meskimen, Erica Sullivan, Randall Carver, Coco Leigh, James Downey, Dan Swallow, Robert Arber, Bob Bell, David Williams, Irene G. Hunter, Hope Elizabeth Reeves, Tom Doyle, John Burton, Hans Howes, Robert Barge, Robert Hills, Russell Harvard",8.2,542278,92,236,86,255192,,,,2007,Nominee,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Paul Thomas Anderson,Paul Thomas Anderson,Daniel Day-Lewis, Paul Dano,1,0,8.2,9.2,8.6,8.866666666666665
461,Slumdog Millionaire,2008,8/30/08,120,R,Christian Colson,Danny Boyle,"Dev Patel, Freida Pinto, Madhur Mittal, Anil Kapoor, Mia Inderbitzin, Mahesh Manjrekar, Ayush Mahesh Khedekar, Irrfan Khan, Rubina Ali, Tanvi Ganesh Lonkar, Ashutosh Lobo Gajiwala, Tanay Chheda, Rajendranath Zutshi, Himanshu Tyagi, Imran Hasny, Tanay Hemant Chheda, Azharuddin Mohammed Ismail, Saurabh Shukla, Jeneva Talwar, Sunil Kumar Agrawal",8.0,816485,91,288,90,1155769,141319928.0,365257315.0,14000000.0,2008,Winner,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Christian Colson,Danny Boyle,Dev Patel, Freida Pinto,0,1,8.0,9.1,9.0,8.733333333333334
462,The Curious Case of Benjamin Button,2008,12/25/08,166,PG-13,"Kathleen Kennedy, Frank Marshall, and Ceán Chaffin",David Fincher,"Brad Pitt, Cate Blanchett, Jason Flemyng, Julia Ormond, Taraji P. Henson, Tilda Swinton, Elle Fanning, Elias Koteas, Jared Harris, Mahershala Ali, Lance E. Nichols, Phyllis Somerville, Rampai Mohadi, Peter D. Badalamenti II, Madisen Beaty, Lois Hall, Ed Metzger, Robert Towers, Faune A. Chambers, Spencer Daniels, Chandler Canterbury, Dave Jensen, Ted Manson, Patrick Holland",7.8,611518,72,254,80,690720,127509326.0,329809326.0,160000000.0,2008,Nominee,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Kathleen Kennedy,David Fincher,Brad Pitt, Cate Blanchett,1,0,7.8,7.2,8.0,7.3999999999999995
463,Frost/Nixon,2008,12/5/08,122,R,"Ron Howard, Brian Grazer, and Eric Fellner",Ron Howard,"Frank Langella, Michael Sheen, Kevin Bacon, Rebecca Hall, Toby Jones, Sam Rockwell, Oliver Platt, Matthew MacFadyen, Patty McCormack, Andy Milder, Kate Jennings Grant, Eve Curtis, Jenn Gotzon Chandler",7.7,105602,93,256,88,109836,18622031.0,28144586.0,29000000.0,2008,Nominee,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Ron Howard,Ron Howard,Frank Langella, Michael Sheen,1,0,7.7,9.3,8.8,8.766666666666667
464,Milk,2008,11/26/08,128,R,Bruce Cohen and Dan Jinks,Gus Van Sant,"Sean Penn, Emile Hirsch, Josh Brolin, James Franco, Diego Luna, Alison Pill, Lucas Grabeel, Victor Garber, Denis O'Hare, Joseph Cross, Stephen Spinella, Howard Rosenman, Brandon Boyce, Kelvin Yu, Jeff Koons, Ted Jan Roberts (II), Boyd Holbrook, Frank M. Robinson, Allan Baird, Tom Ammiano, Carol Ruth Silver, Hope Goblirsch, Steven Wiig, Ashlee Temple, Wendy King, Kelvin Han Yee, Robert Chimento, Ginabel Machado",7.5,168756,93,244,89,178019,31841299.0,50164027.0,20000000.0,2008,Nominee,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bruce Cohen and Dan Jinks,Gus Van Sant,Sean Penn, Emile Hirsch,1,0,7.5,9.3,8.9,8.700000000000001
465,The Reader,2008,12/10/08,124,R,"Anthony Minghella, Sydney Pollack, Donna Gigliotti, and Redmond Morris",Stephen Daldry,"Kate Winslet, Ralph Fiennes, David Kross, Lena Olin, Bruno Ganz, Matthias Habich, Susanne Lothar, Karoline Herfurth, Alexandra Maria Lara, Volker Bruch, Burghart Klaussner, Hannah Herzsprung, Vijnessa Ferkic, Jeanette Hain, Florian Bartholomäi, Friederike Becht, Alissa Wilms, Frieder Venus, Marie Anne Fliegel, Moritz Grove, Jürgen Tarrach, Nico Muhly",7.6,235605,63,202,79,206910,34192652.0,106107610.0,33000000.0,2008,Nominee,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Anthony Minghella,Stephen Daldry,Kate Winslet, Ralph Fiennes,1,0,7.6,6.3,7.9,6.733333333333333
466,The Hurt Locker,2008,,131,None,"Kathryn Bigelow, Mark Boal, Nicolas Chartier, and Greg Shapiro", , ,7.5,433326,0,0,0,0,14700000.0,44468574.0,15000000.0,2009,Winner,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,Kathryn Bigelow, , ,,0,1,7.5,0.0,0.0,7.5
467,Avatar,2009,12/18/09,162,PG-13,James Cameron and Jon Landau,James Cameron,"Zoe Saldana, Sam Worthington, Sigourney Weaver, Stephen Lang, Michelle Rodriguez, Giovanni Ribisi, Joel David Moore, CCH Pounder, Wes Studi, Laz Alonso, Dileep Rao, Matt Gerald, Sean Anthony Moran, Jason Whyte, Scott Lawrence, Kelly Kilgour, James Pitt, Sean Patrick Murphy, Kevin Dorman, Kelson Henderson, David Van Horn, Jacob Tomuri, Michael Blain-Rozgay, Jon Curry, Julene Renee, Luke Hawker, Woody Schultz, Peter Mensah, Sonia Yee, Jahnel Curfman, Ilram Choi, Kyla Warren, James Horner",7.8,1153124,82,317,82,1382566,760167650.0,2767891499.0,237000000.0,2009,Nominee,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,James Cameron and Jon Landau,James Cameron,Zoe Saldana, Sam Worthington,1,0,7.8,8.2,8.2,8.066666666666666
468,The Blind Side,2009,11/20/09,129,PG-13,"Gil Netter, Andrew A. Kosove, and Broderick Johnson",John Lee Hancock,"Sandra Bullock, Tim McGraw, Quinton Aaron, Ray McKinnon, Jae Head, Lily Collins, Kim Dickens, Adriane Lenox, Kathy Bates, Catherine Dyer, Andy Stahl, Tom Nowicki, Libby Whittemore, Brian Hollan, Melody Weintraub, Dr. Sharon Morris May, Omar J. Dorsey, Omar Dorsey, Paul Amadi, IronE Singleton, Hampton Fluker, Rhoda Griffis, Eaddy Mays, Ashley LeConte Campbell, Stacey Turner, Elisabeth Omilami, Elizabeth Omilami, Afemo Omilami, Patrick G. Keenan, Maria Howell, Patrick J. Keenan, Eric Benson, David Dwyer, Catherine Combs, Kelly Johns, Robert Pralgo, Whitney Branan, Brian Sutherin, Rachel St. Gelais, Brandon Rivers, Jody Thompson, James Donadio, L. Warren Young, Brett Rice, Kevin Nichols, Preston Brant, Matthew Atkinson, Trey Best, Omid Soltani, Destiny Long, April Rich, Jaye Tyroff, Ben Keen, John Newberg, John Henry Hancock, Joe Chrest, Michael Fisher, Lamont Koonce, Phil Fulmer, Phillip Fulmer, Lou Holtz, Tom Lemming, Houston Nutt, Ed Orgeron, Franklin ""Pepper"" Rodgers, Nick Saban, Tommy Tuberville",7.6,305982,66,204,85,431835,255959475.0,301759475.0,35000000.0,2009,Nominee,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Gil Netter,John Lee Hancock,Sandra Bullock, Tim McGraw,1,0,7.6,6.6,8.5,6.933333333333333
469,District 9,2009,8/14/09,112,R,Peter Jackson and Carolynne Cunningham,Neill Blomkamp,"Sharlto Copley, David James, Vanessa Haywood, Mandla Gaduka, Kenneth Nkosi, Devlin Brown, Eugene Khumbanyiwa, Louis Minnaar, William Allen Young, Nathalie Boltt, Sylvaine Strike, John Sumner, Elizabeth Mkandawie, Greg Melvill-Smith, Nick Blake, Jed Brophy, Marian Hooman, Vittorio Leonardi, Johan van Schoor, Stella Steenkamp, Tim Irwin Gordon, Mampho Brescia, Morne Erasmus, Anthony Bishop, David Clatworthy, Mike Huff, Jonathan Taylor, Jason Cope, Anthony Fridjhon, Hlengiwe Madlala, Siyabonga Radebe, Melt Sieberhagen, Andre Odendaal, John Ellis, Louise Saint Claire, Alan Glauber, Nicolas Herbstein, Norman Antsey, Nick Boraine, Norman Anstey, Robert Hobbs (II), Mahendra Raghunath, Phillip Mathebula, Morena Busa Sesatsa",7.9,653215,90,312,82,1178535,115646235.0,206552113.0,30000000.0,2009,Nominee,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,Peter Jackson and Carolynne Cunningham,Neill Blomkamp,Sharlto Copley, David James,1,0,7.9,9.0,8.2,8.633333333333333
470,An Education,2009,10/9/09,100,PG-13,Finola Dwyer and Amanda Posey,Lone Scherfig,"Carey Mulligan, Peter Sarsgaard, Alfred Molina, Dominic Cooper, Rosamund Pike, Emma Thompson, Olivia Williams, Cara Seymour, Matthew Beard, William Melling, Connor Catchpole, Sally Hawkins, Amanda Fairbank-Hynes, Ellie Kendrick, Nick Sampson, Kate Duchene, Bel Parker, Luis Soto, Olenka Wrzesniewski, Bryony Wadsworth, Ashley Taylor-Rhys, James Norton, Beth Rowley, Ben Castle, Mark Edwards, Tom Rees-Roberts, Arnie Somogyi, Paul Wilkinson, Phil Wilkinson",7.3,131326,94,195,80,54962,12574914.0,14134502.0,7500000.0,2009,Nominee,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Finola Dwyer and Amanda Posey,Lone Scherfig,Carey Mulligan, Peter Sarsgaard,1,0,7.3,9.4,8.0,8.700000000000001
471,Inglourious Basterds,2009,8/21/09,153,R,Lawrence Bender,Quentin Tarantino,"Brad Pitt, Mélanie Laurent, Christoph Waltz, Eli Roth, Michael Fassbender, Diane Kruger, Daniel Brühl, Til Schweiger, Gedeon Burkhard, Jacky Ido, B.J. Novak, Omar Doom, August Diehl, Denis Ménochet, Sylvester Groth, Martin Wuttke, Mike Myers, Julie Dreyfus, Richard Sammel, Alexander Fehling, Rod Taylor, Sönke Möhring, Samm Levine, Paul Rust, Michael Bacall, Arndt Schwering-Sohnrey, Petra Hartung, Volker Zack Michalowski, Ken Duken, Christian Berkel, Annie-Sophie Franck, Anne-Sophie Franck, Léa Seydoux, Tina Rodriguez, Lena Friedrich, Ludger Pistor, Jana Pallaske, Wolfgang Lindner, Michael Kranz, Rainer Bock, Andre Penvern, Sebastian Hülk, Buddy Joe Hooker, Carlos Fidel, Christian Brückner, Hilmar Eichhorn, Patrick Elias, Eva Löbau, Salvadore Brandt, Jasper Linnewedel, Wilifried Hochholdinger, Wilfried Hochholdinger, Olivier Girard, Michael Scheel, Leo Plank, Andreas Tietz, Bo Svenson, Enzo G. Castellari",8.3,1326791,89,329,88,775878,120831050.0,320389438.0,70000000.0,2009,Nominee,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Lawrence Bender,Quentin Tarantino,Brad Pitt, Mélanie Laurent,1,0,8.3,8.9,8.8,8.700000000000001
472,Precious: Based on the Novel 'Push' by Sapphire,2009,,110,None,"Lee Daniels, Sarah Siegel-Magness, and Gary Magness", , ,7.3,107998,0,0,0,0,,,,2009,Nominee,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lee Daniels, , ,,1,0,7.3,0.0,0.0,7.3
473,A Serious Man,2009,10/2/09,106,R,Joel Coen and Ethan Coen,"Roger Deakins, Joel Coen, Ethan Coen","Michael Stuhlbarg, Richard Kind, Fred Melamed, Sari Lennick, Amy Landecker, Alan Mandell, Fyvush Finkel, Adam Arkin, Allen Lewis Rickman, Yelena Shmulenson, Peter Breitmayer, Brent Braunschweig, Simon Helberg, David Kang, Aaron Wolff, Jessica McManus, Ari Hoptman, Michael Tezla, George Wyner, Michael Lerner, Benjamin Portnoe, Jon Kaminski Jr., Ronald Schultz, Raye Birk, Charles Brin, Stephen Park, James Cada, Jane Hammill, Sidor Belarsky, Jimi Hendrix, Carter Burwell",7.1,137770,90,223,68,63118,9228788.0,30710147.0,7000000.0,2009,Nominee,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Joel Coen and Ethan Coen,Roger Deakins,Michael Stuhlbarg, Richard Kind,1,0,7.1,9.0,6.8,8.366666666666667
474,Up,2009,5/29/09,96,PG,Jonas Rivera,"Linn Patrick, Pete Docter, Bob Peterson, Peter Docter","Luis Varela, Matías Prats, Miguel de la Quadra-Salcedo, Sebastián Álvaro, Claudio Rodríguez, Julian Mora, Luis Bajo, José Escobosa, Juan Amador, Claudia Caneda, Miguel Ríus, Ana Isabel Hernando, Edward Asner, Jordan Nagai, Delroy Lindo, Jérôme Ranft, John Ratzenberger, Jess Harnell, Donald Fullilove, Sebastian Warholm, Valerie LaPointe, Jan Rabson, Jeff Pidgeon, Teddy Newton, Laraine Newman, Tony Fucile",8.2,971845,98,296,90,1204027,293004164.0,731304609.0,175000000.0,2009,Nominee,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Jonas Rivera,Linn Patrick,Luis Varela, Matías Prats,1,0,8.2,9.8,9.0,9.266666666666667
475,Up in the Air,2009,12/4/09,109,R,"Daniel Dubiecki, Ivan Reitman, and Jason Reitman",Jason Reitman,"George Clooney, Vera Farmiga, Anna Kendrick, Danny McBride (IV), Jason Bateman, Melanie Lynskey, Amy Morton, Sam Elliott, J.K. Simmons, Christopher Lowell, Zach Galifianakis, Chris Lowell",7.4,325743,91,285,79,228473,83823381.0,166077420.0,30000000.0,2009,Nominee,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Daniel Dubiecki,Jason Reitman,George Clooney, Vera Farmiga,1,0,7.4,9.1,7.9,8.533333333333333
476,The King's Speech,2010,11/26/10,118,PG-13,"Iain Canning, Emile Sherman, and Gareth Unwin",Tom Hooper,"Colin Firth, Helena Bonham Carter, Geoffrey Rush, Derek Jacobi, Guy Pearce, Timothy Spall, Jennifer Ehle, Anthony Andrews, Claire Bloom, Eve Best, Michael Gambon, Robert Portal, Richard M. Dixon, Paul Trussell, Adrian Scarborough, Andrew Havill, Charles Armstrong, Roger Hammond, Calum Gittins, Dominic Applewhite, Ben Wimsett, Freya Wilson, Ramona Marquez, David Bamber, Jake Hathaway, Patrick Ryecart, Teresa Gallagher, Simon Chandler, Orlando Wells, Tim Downie, Dick Ward, John Albasiny, Danny Emes, John Warnaby, Roger Parrott, Terry Davies",8.0,655187,94,296,92,144575,,,,2010,Winner,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Iain Canning,Tom Hooper,Colin Firth, Helena Bonham Carter,0,1,8.0,9.4,9.2,8.933333333333332
477,127 Hours,2010,11/5/10,94,R,"Danny Boyle, John Smithson, and Christian Colson",Danny Boyle,"James Franco, Amber Tamblyn, Kate Mara, Kate Burton, Lizzy Caplan, Clémence Poésy, Treat Williams, Peter Joshua, Pieter Jan Brugge, Sean Bolt, Koleman Stinger, John Lawrence, Bailee Michelle Johnson, Rebecca C. Olson, Parker Hadley, Fenton Quinn Jr., Jeffrey Wood, Norman Lehnert, Darin Southam",7.5,359243,93,235,85,95883,,,,2010,Nominee,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Danny Boyle,Danny Boyle,James Franco, Amber Tamblyn,1,0,7.5,9.3,8.5,8.700000000000001
478,Black Swan,2010,12/3/10,108,R,"Scott Franklin, Mike Medavoy, and Brian Oliver",Darren Aronofsky,"Natalie Portman, Mila Kunis, Vincent Cassel, Barbara Hershey, Winona Ryder, Benjamin Millepied, Ksenia Solo, Kristina Anapau, Janet Montgomery, Sebastian Stan, Toby Hemingway, Sergio Torrado, Mark Margolis, Tina Sloan, Abe Aronofsky, Charlotte Aronofsky, Marcia Jean Kurtz, Shaun P. O'Hagan, Christopher Gartin, Deborah Offner, Stanley B. Herman, Michelle Rodriguez Nouel, Kurt Froman, Marty Krzywonos, Leslie Lyles, John Epperson, Arkadiy Figlin, Timothy Fain, Sarah Lane, Liam Flaherty, Patrick Heusinger",8.0,721688,85,309,84,178032,,,,2010,Nominee,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Scott Franklin,Darren Aronofsky,Natalie Portman, Mila Kunis,1,0,8.0,8.5,8.4,8.333333333333334
479,The Fighter,2010,12/10/10,116,R,"David Hoberman, Todd Lieberman, and Mark Wahlberg",David O. Russell,"Christian Bale, Mark Wahlberg, Amy Adams, Melissa Leo, Jack McGee, Melissa McMeekin, Bianca Hunter, Erica McDermott, Jill Quigg, Dendrie Taylor, Kate O'Brien, Jenna Lamia, Frank Renzulli, Paul Campbell (IV), Caitlin Dwyer, Chanty Sok, Ted Arcidi, Ross Bickell, Sean Malone, Jose Antonio Rivera, Richard W. Farrell, Matthew Muzio, Steven Barkheimer, Art Ramalho, Mickey O'Keefe, Sugar Ray Leonard, Jackson Nicoll, Alison Folland, Sean Doherty, Sue Costello, Thomas Hart Benton, Ray Greenhalge, Tino Kimly, Epifanio Melendez, Jeremiah Kissel, Sean Eklund, Roeun Chea, Brian Nguyen, Rikki Kleiman, Michael Dell'orto, Paul Locke, Kim Carrell, Colin Hammell, Dale Place, Eddie Lee Anderson, Joseph Lupino, Bonnie Aarons, Walter Driscoll, Matt Russell, A. Joseph Denucci, Richard A. Eklund, George Michael Ward, Richard Eklund, Jr., Jack Greenhalge, Kevin Paige, David A. Ramalho, Sr., Ziad Akl, Simon Hamlin, Gerald Greenhalge, Matthew Russell, Tommy Eklund, Rita Mercier, Deborah Bolanger, Kerry Moore, Philip D. Herbert, Raul Vera, Jack Lally, Carlos L. Smith, Jerrell Lee Wesley, Hugh K. Long, Catherine Lynn Stone, Eric Weinstein, Bo Cleary, Anthony Molinari, Peter ""Sugarfoot"" Cunningham, Miguel Espino, Anthony 'Ace' Thomas, Brian Christensen, Jen Weissenberg",7.8,350469,90,250,89,121498,,,,2010,Nominee,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,David Hoberman,David O. Russell,Christian Bale, Mark Wahlberg,1,0,7.8,9.0,8.9,8.6
480,Inception,2010,7/16/10,148,PG-13,Christopher Nolan and Emma Thomas,Christopher Nolan,"Leonardo DiCaprio, Ken Watanabe, Joseph Gordon-Levitt, Marion Cotillard, Ellen Page, Tom Hardy, Cillian Murphy, Tom Berenger, Michael Caine, Pete Postlethwaite, Lukas Haas, Jonathan Geare, Marc Raducci, Dileep Rao",8.8,2160498,87,357,91,571078,285630280.0,753830280.0,160000000.0,2010,Nominee,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Christopher Nolan and Emma Thomas,Christopher Nolan,Leonardo DiCaprio, Ken Watanabe,1,0,8.8,8.7,9.1,8.733333333333333
553,A Star Is Born,2018,10/5/18,136,R,"Bill Gerber, Bradley Cooper, and Lynette Howell Taylor",Bradley Cooper,"Lady Gaga, Bradley Cooper, Sam Elliott, Andrew Dice Clay, Dave Chappelle, Rafi Gavron, Anthony Ramos, Alec Baldwin, Brandi Carlile, Ron Rifkin, Barry Shabaka Henley, Michael D. Roberts, Michael Harney, Rebecca Field, Marlon Williams",7.6,354157,90,517,79,20442,,,,2018,Nominee,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,Bill Gerber,Bradley Cooper,Lady Gaga, Bradley Cooper,1,0,7.6,9.0,7.9,8.533333333333333
